sel;sta;tip;ip;iq;np;name;r;x;b;g;ktr;kti;n_anc;bd;pl_ip;ql_ip;i_max 
0;0;ЛЭП;2221;2220;1;ПС 110 кВ К - ПС 110 кВ ГПП-5;0.2;0.9;-5.6;;;;0;0;59;-6;281 
0;0;ЛЭП;3563;2514;0;Бурейская ГЭС (1-6) - ПС 500 кВ Хабаровская Р-514;11.44;125.33;-1651.6;15.3;;;0;0;-310;213;427 
0;0;ЛЭП;3562;2511;0;Бурейская ГЭС т.с. В4-500 В5-500 - ПС 500 кВ Хабаровская Р-511;11.57;126.88;-1674.6;15.5;;;0;0;-306;216;426 
0;0;Тр-р;2348;2343;0;Комсомольская ТЭЦ-1 с.т.С3Т - Комсомольская ТЭЦ-1 ГРУ-6 кВ;1.46;-0.63;;;0.055;;0;0;-2;-1;11 
0;0;Тр-р;2345;2342;0;Комсомольская ТЭЦ-1 ОРУ 35 кВ - Комсомольская ТЭЦ-1 ТГ № 2;0.55;5.93;337.3;32.4;0.168;;4;70204;3;-3;64 
0;1;Тр-р;2345;2341;0;Комсомольская ТЭЦ-1 ОРУ 35 кВ - Комсомольская ТЭЦ-1 ТГ № 1;0.27;3.76;425;49.2;0.168;;4;70204;;; 
0;0;Тр-р;2352;2350;0;Комсомольская ТЭЦ-2 с.т.2Т - Комсомольская ТЭЦ-2 35 кВ;1.2;21.2;;;0.318;;5;70241;-4;-2;23 
0;0;Тр-р;2351;2353;0;Комсомольская ТЭЦ-2 ЗРУ 110 кВ  - Комсомольская ТЭЦ-2 ГРУ 6 кВ 1сек;2.46;56.6;12.9;2.7;0.053;;8;70205;-10;-6;57 
0;0;Тр-р;2351;2352;0;Комсомольская ТЭЦ-2 ЗРУ 110 кВ  - Комсомольская ТЭЦ-2 с.т.2Т;1.5;31.14;109.8;9.4;0.952;;3;70206;1;-5;24 
0;0;Тр-р;2351;2356;0;Комсомольская ТЭЦ-2 ЗРУ 110 кВ  - Комсомольская ТЭЦ-2 ТГ № 6;0.71;19.66;32.8;5.8;0.052;;0;0;48;9;232 
0;0;Выкл;2153;2154;0;ПС 220 кВ Ванино 1С-35 кВ - ПС 220 кВ Ванино 2С-35 кВ;;;;;;;0;0;;-7;116 
0;0;Выкл;3562;3561;0;Бурейская ГЭС т.с. В4-500 В5-500 - Бурейская ГЭС т.с. В5-500 В6-500;;;;;;;0;0;187;-7;213 
0;0;Выкл;3563;3561;0;Бурейская ГЭС (1-6) - Бурейская ГЭС т.с. В5-500 В6-500;;;;;;;0;0;410;-45;469 
0;0;Тр-р;3101;3103;0;ПС 220 кВ Тында ср.т. АТ-1 - ПС 220 кВ Тында ОРУ 110 кВ;0.82;-10.62;;;0.545;;8;70334;-18;-13;58 
0;0;Тр-р;3102;3103;0;ПС 220 кВ Тында ср.т. АТ-2 - ПС 220 кВ Тында ОРУ 110 кВ;3.41;32.33;;;0.534;;8;70331;-18;-2;47 
0;0;Тр-р;3401;3101;0;ПС 220 кВ Тында 1С-220 - ПС 220 кВ Тында ср.т. АТ-1;1.85;102.9;1.5;0.7;1;;0;0;-18;-15;59 
0;0;Выкл;3401;3402;0;ПС 220 кВ Тында 1С-220 - ПС 220 кВ Тында 2С-220;;;;;;;0;0;12;-12;43 
0;0;Тр-р;3402;3102;0;ПС 220 кВ Тында 2С-220 - ПС 220 кВ Тында ср.т. АТ-2;1.7;58.36;2.1;0.7;1;;0;0;-18;-3;47 
0;0;Тр-р;3411;3211;0;ПС 220 кВ Февральская 1С-220 кВ - ПС 220 кВ Февральская ср.т. АТ-1;1.13;100.93;5.5;0.8;1;;0;0;-19;-6;50 
0;0;Тр-р;3211;3210;0;ПС 220 кВ Февральская ср.т. АТ-1 - ПС 220 кВ Февральская ОРУ 110 кВ;1.36;-8.56;;;0.545;;8;70707;-20;5;50 
0;0;Тр-р;3412;3212;0;ПС 220 кВ Февральская 2С-220 кВ - ПС 220 кВ Февральская ср.т. АТ-2;1.13;91.4;3.9;0.6;1;;0;0;-19;-7;50 
0;0;Тр-р;3212;3210;0;ПС 220 кВ Февральская ср.т. АТ-2 - ПС 220 кВ Февральская ОРУ 110 кВ;1.36;1.3;;;0.545;;8;70707;-18;4;47 
0;1;ЛЭП;60305601;60305003;0;ПС 220 кВ Куанда - ПС 220 кВ Чара;15.16;66.37;-408.4;;;;0;0;;; 
0;0;Тр-р;3414;3814;2;ПС 220 кВ Новокиевка - ПС 220 кВ Новокиевка ОРУ 35 кВ;10.92;266.61;3.1;;0.167;;0;0;-3;-1;8 
0;0;ЛЭП;4130;7345;0;ПС 220 кВ Томмот КРУЭ-220 кВ - ПС 220 кВ Майя 2C-220;41.67;186.44;-1149.8;;;;0;0;27;18;122 
0;0;ЛЭП;4130;7344;0;ПС 220 кВ Томмот КРУЭ-220 кВ - ПС 220 кВ Майя 1С-220;41.67;186.44;-1149.8;;;;0;0;27;18;122 
0;0;Тр-р;3442;3841;0;ПС 220 кВ Ключевая 2С-220 кВ - ПС 220 кВ Ключевая ОРУ 35 кВ;11.31;271.97;1.8;;0.159;;8;70319;-6;-2;16 
0;0;ЛЭП;3405;4501;0;ПС 220 кВ Призейская 1С-220 кВ - ПС 220 кВ Эльгауголь;25.73;114.97;-708.9;;;;0;0;-6;17;54 
0;0;Тр-р;3459;3460;0;ПС 220 кВ Рудная ср. т. - ПС 220 кВ Рудная ОРУ 6 кВ;1.3;193.13;;;0.027;;0;0;;;1 
0;0;Тр-р;3459;3489;0;ПС 220 кВ Рудная ср. т. - ПС 220 кВ Рудная ОРУ 110 кВ;0.43;-8.4;;;0.5;;0;0;-26;15;71 
0;0;Тр-р;3488;3459;0;ПС 220 кВ Рудная ОРУ 220 кВ - ПС 220 кВ Рудная ср. т.;2.24;100.76;;;1;;0;0;-26;13;72 
0;0;ЛЭП;3411;3488;0;ПС 220 кВ Февральская 1С-220 кВ - ПС 220 кВ Рудная ОРУ 220 кВ;16.7;74.65;-460.2;;;;0;0;-27;37;113 
0;0;Тр-р;3494;3594;0;Нижне-Бурейская ГЭС - Нижне-Бурейская ГЭС ГГ4;1.39;53.88;8.5;0.9;0.057;;0;0;77;3;185 
0;0;Тр-р;3494;3593;0;Нижне-Бурейская ГЭС - Нижне-Бурейская ГЭС ГГ3;1.39;53.88;8.5;0.9;0.057;;0;0;76;3;183 
0;0;Тр-р;3494;3592;0;Нижне-Бурейская ГЭС - Нижне-Бурейская ГЭС ГГ2;1.39;53.88;8.5;0.9;0.057;;0;0;77;3;185 
0;0;Тр-р;3494;3591;0;Нижне-Бурейская ГЭС - Нижне-Бурейская ГЭС ГГ1;1.39;53.88;8.5;0.9;0.057;;0;0;;-1;2 
0;0;ЛЭП;2401;3485;0;ПС 220 кВ Облучье - ПС 220 кВ Тарманчукан/т СШ1-220;4.53;20.25;-124.9;;;;0;0;74;;182 
0;0;ЛЭП;2401;3487;0;ПС 220 кВ Облучье - ПС 220 кВ Ядрин/т;0.81;3.54;-21.8;;;;0;0;62;-15;157 
0;0;ЛЭП;3483;3494;0;ПС 220 кВ Архара - Нижне-Бурейская ГЭС;3.87;22.23;-142.2;;;;0;0;109;7;265 
0;0;ЛЭП;3483;3469;0;ПС 220 кВ Архара - ПС 220 кВ НПС-29;2.53;14.54;-93.5;;;;0;0;48;10;120 
0;0;ЛЭП;3494;3469;0;Нижне-Бурейская ГЭС - ПС 220 кВ НПС-29;5.67;32.61;-209.3;;;;0;0;-53;5;129 
0;0;ЛЭП;3494;3491;0;Нижне-Бурейская ГЭС - ПС 220 кВ Створ отп.;0.03;0.16;-1.1;;;;0;0;-66;-10;161 
0;0;ЛЭП;3492;3491;0;ПС 220 кВ Створ - ПС 220 кВ Створ отп.;0.01;0.06;-0.4;;;;0;0;2;;4 
0;0;ЛЭП;3481;3552;0;ПС 220 кВ Завитая 1СШ-220 - Бурейская ГЭС 2C-220;5.78;33.25;-214.1;;;;0;0;132;-31;337 
0;0;ЛЭП;3481;3491;0;ПС 220 кВ Завитая 1СШ-220 - ПС 220 кВ Створ отп.;4.18;24.05;-154.7;;;;0;0;64;17;162 
0;0;ЛЭП;4615;4612;0;отп.1 ПС 220 кВ НПС-17 - ПС 220 кВ НПС-17 1С-220;0.13;0.6;-3.7;;;;0;0;-22;-7;57 
0;0;ЛЭП;4616;4602;0;отп.2 ПС 220 кВ НПС-17 - ПС 220 кВ Нижний Куранах 2С-220 кВ;4.43;19.81;-122.1;;;;0;0;-86;15;218 
0;0;Выкл;4602;4601;0;ПС 220 кВ Нижний Куранах 2С-220 кВ - ПС 220 кВ Нижний Куранах 1С-220 кВ;;;;;;;0;0;2;1;5 
0;0;ЛЭП;4616;4617;0;отп.2 ПС 220 кВ НПС-17 - ПС 220 кВ НПС-17 2С-220;0.13;0.6;-3.7;;;;0;0;-11;-3;30 
0;1;Выкл;3147;3148;0;ПС 110 кВ Новая 1С-110 кВ - ПС 110 кВ Новая 2С-110 кВ;;;;;;;0;0;;; 
0;0;ЛЭП;3148;3142;0;ПС 110 кВ Новая 2С-110 кВ - ПС 110 кВ Сетевая 2С-110 кВ;0.53;1.36;-9.1;;;;0;0;-77;-3;377 
0;0;ЛЭП;3147;3141;0;ПС 110 кВ Новая 1С-110 кВ - ПС 110 кВ Сетевая 1С-110 кВ;0.53;1.36;-9.1;;;;0;0;-74;-2;362 
0;1;Выкл;3471;3472;0;ПС 220 кВ Белогорск 1С-220 кВ - ПС 220 кВ Белогорск 2С-220 кВ;;;;;;;0;0;;; 
0;0;ЛЭП;3489;3493;2;ПС 220 кВ Рудная ОРУ 110 кВ - ПС 110 кВ Коболдо;10.74;18.79;-117;;;;0;0;-16;4;80 
0;0;ЛЭП;3489;3493;1;ПС 220 кВ Рудная ОРУ 110 кВ - ПС 110 кВ Коболдо;10.74;18.79;-117;;;;0;0;-16;4;80 
0;0;ЛЭП;3493;3497;2;ПС 110 кВ Коболдо - ПС 110 кВ Албын;18.3;32.02;-199.3;;;;0;0;-10;3;48 
0;0;ЛЭП;3493;3497;1;ПС 110 кВ Коболдо - ПС 110 кВ Албын;18.3;32.02;-199.3;;;;0;0;-10;3;48 
0;0;ЛЭП;3495;3496;2;ПС 110 кВ Стойба - ПС 110 кВ Маломыр;7.24;14.91;-96.1;;;;0;0;-15;1;72 
0;0;ЛЭП;3495;3496;1;ПС 110 кВ Стойба - ПС 110 кВ Маломыр;9.76;17.08;-106.3;;;;0;0;-13;2;61 
0;0;ЛЭП;3495;3489;2;ПС 110 кВ Стойба - ПС 220 кВ Рудная ОРУ 110 кВ;21.51;37.64;-234.3;;;;0;0;-3;;23 
0;0;ЛЭП;3210;3495;0;ПС 220 кВ Февральская ОРУ 110 кВ - ПС 110 кВ Стойба;21.63;37.85;-235.6;;;;0;0;-18;4;85 
0;0;ЛЭП;3495;3489;1;ПС 110 кВ Стойба - ПС 220 кВ Рудная ОРУ 110 кВ;21.51;37.64;-234.3;;;;0;0;-3;;23 
0;0;ЛЭП;3498;3495;0;ПС 110 кВ Селемджинск - ПС 110 кВ Стойба;13.97;24.45;-152.2;;;;0;0;-18;3;84 
0;0;ЛЭП;3210;3498;0;ПС 220 кВ Февральская ОРУ 110 кВ - ПС 110 кВ Селемджинск;7.66;13.4;-83.4;;;;0;0;-18;4;85 
0;1;Выкл;3461;3462;0;ПС 220 кВ Ледяная/т 1С-220 - ПС 220 кВ Ледяная/т 2С-220;;;;;;;0;0;;; 
0;1;Выкл;4612;4617;0;ПС 220 кВ НПС-17 1С-220 - ПС 220 кВ НПС-17 2С-220;;;;;;;0;0;;; 
1;1;Тр-р;3326;3342;0;Свободненская ТЭС 3 СШ 110 кВ и 4 СШ 110 кВ - Свободненская ТЭС ТГ-1;0.37;12.3;;;0.087;;0;0;;; 
0;1;Выкл;3625;3626;0;Свободненская ТЭС 1 СШ 220 кВ и 2 СШ 220 кВ - Свободненская ТЭС 3 СШ 220 кВ и 4 СШ 220 кВ;;;;;;;0;0;;; 
0;0;ЛЭП;60301006;3429;0;ПС 220 кВ Амазар   - ПС 220 кВ Аячи/т;6.25;26.93;-171.3;;;;0;0;21;-32;117 
1;1;Выкл;3325;3326;0;Свободненская ТЭС 1 СШ 110 кВ и 2 СШ 110 кВ - Свободненская ТЭС 3 СШ 110 кВ и 4 СШ 110 кВ;;;;;;;0;0;;; 
0;0;ЛЭП;3486;3483;0;ПС 220 кВ Тарманчукан/т СШ2-220 - ПС 220 кВ Архара;4.54;19.88;-122.3;;;;0;0;84;1;204 
0;1;Выкл;3453;3454;0;ПС 220 кВ Сиваки/т 1С-220 - ПС 220 кВ Сиваки/т 2С-220;;;;;;;0;0;;; 
0;1;Выкл;3445;3446;0;ПС 220 кВ Энергия 1С-220 кВ - ПС 220 кВ Энергия 2С-220 кВ;;;;;;;0;0;;; 
0;1;Выкл;3431;3432;0;ПС 220 кВ Талдан/т 1С-220 - ПС 220 кВ Талдан/т 2С-220;;;;;;;0;0;;; 
0;1;Выкл;3486;3485;0;ПС 220 кВ Тарманчукан/т СШ2-220 - ПС 220 кВ Тарманчукан/т СШ1-220;;;;;;;0;0;;; 
0;1;Выкл;4619;4620;0;ПС 220 кВ НПС-16 1С-220 - ПС 220 кВ НПС-16 2С-220;;;;;;;0;0;;; 
0;0;Выкл;3524;3526;0;Зейская ГЭС 2С-500 - Зейская ГЭС 500 (П-4);;;;;;;0;0;165;-1;187 
0;0;Выкл;3523;3525;0;Зейская ГЭС 1С-500 - Зейская ГЭС 500 (П-3);;;;;;;0;0;62;-3;71 
0;0;Выкл;3507;3526;0;Зейская ГЭС Р-Ам. 1 - Зейская ГЭС 500 (П-4);;;;;;;0;0;193;7;219 
0;0;Выкл;3523;3507;0;Зейская ГЭС 1С-500 - Зейская ГЭС Р-Ам. 1;;;;;;;0;0;-3;-7;9 
0;0;Выкл;3539;3531;0;ПС 500 кВ Амурская 1С 500 - ПС 500 кВ Амурская 3С 500;;;;;;;0;0;18;15;27 
0;0;Выкл;3530;3531;0;ПС 500 кВ Амурская 2С 500 - ПС 500 кВ Амурская 3С 500;;;;;;;0;0;176;-7;202 
0;0;ЛЭП;3427;3429;0;ПС 220 кВ Ерофей Павлович/т - ПС 220 кВ Аячи/т;2.54;11.35;-70;;;;0;0;-28;37;122 
0;0;ЛЭП;3425;3427;0;ПС 220 кВ Большая Омутная/т - ПС 220 кВ Ерофей Павлович/т;2.32;10.35;-63.8;;;;0;0;-35;32;125 
0;0;ЛЭП;3424;3427;0;ПС 220 кВ Уруша/т - ПС 220 кВ Ерофей Павлович/т;7.96;35.55;-219.2;;;;0;0;-50;25;148 
1;1;ЛЭП;3426;3427;0;ПС 220 кВ Сгибеево/т - ПС 220 кВ Ерофей Павлович/т;6.09;27.2;-167.7;;;;0;0;;; 
1;1;ЛЭП;3424;3426;0;ПС 220 кВ Уруша/т - ПС 220 кВ Сгибеево/т;2.02;9.01;-55.5;;;;0;0;;; 
0;0;ЛЭП;3423;3425;0;ПС 220 кВ БАМ/Т - ПС 220 кВ Большая Омутная/т;10.06;44.96;-277.2;;;;0;0;-65;16;176 
0;0;ЛЭП;3482;3553;0;ПС 220 кВ Завитая 2СШ-220 - Бурейская ГЭС 1C-220;5.8;33.33;-214.6;;;;0;0;132;-31;336 
0;0;Тр-р;3552;3512;0;Бурейская ГЭС 2C-220 - Бурейская ГЭС ГА2;0.31;19.14;13;3.7;0.065;;0;0;-2;-1;6 
0;0;Тр-р;3553;3511;0;Бурейская ГЭС 1C-220 - Бурейская ГЭС ГА1;0.31;19.14;13.8;4;0.065;;0;0;230;9;561 
0;0;Тр-р;3534;3544;0;ПС 500 кВ Амурская ср.т. АТ-2 - ПС 500 кВ Амурская С-10 кВ АТ-2;2.66;112.49;;;0.022;;0;0;;; 
0;0;Тр-р;3534;3542;0;ПС 500 кВ Амурская ср.т. АТ-2 - ПС 500 кВ Амурская 2СШ-220 кВ;0.41;-5.22;;;0.469;;6;70304;-65;-1;159 
0;0;Тр-р;3533;3543;0;ПС 500 кВ Амурская ср.т. АТ-1 - ПС 500 кВ Амурская С-10 кВ АТ-1;2.66;110;;;0.022;;0;0;;; 
0;0;Тр-р;3533;3541;0;ПС 500 кВ Амурская ср.т. АТ-1 - ПС 500 кВ Амурская 1СШ-220 кВ;0.41;-4.72;;;0.469;;6;70304;-63;-1;155 
0;0;ЛЭП;3427;60301105;0;ПС 220 кВ Ерофей Павлович/т - ПС 220 кВ Чичатка  ;5.14;22.99;-141.8;;;;0;0;-40;24;122 
0;0;ЛЭП;3419;60305003;1;ПС 220 кВ Хани ОРУ 220 кВ - ПС 220 кВ Чара;11.95;53.39;-329.2;;;;0;0;-21;-1;70 
0;0;Тр-р;3404;3804;0;ПС 220 кВ Тутаул ОРУ 220 кВ - ПС 220 кВ Тутаул 1С ОРУ 35 кВ;11.08;269.37;4.3;1;0.163;;10;70320;;;1 
0;0;Тр-р;3404;3810;0;ПС 220 кВ Тутаул ОРУ 220 кВ - ПС 220 кВ Тутаул 2C ОРУ 35 кВ;11.08;266.62;4.3;;0.163;;10;70320;-2;-1;5 
0;0;ЛЭП;3406;3404;0;ПС 220 кВ Призейская 2С-220 кВ - ПС 220 кВ Тутаул ОРУ 220 кВ;9.41;42.32;-261.3;;;;0;0;-67;22;177 
0;0;ЛЭП;3405;3407;0;ПС 220 кВ Призейская 1С-220 кВ - ПС 220 кВ Тунгала ОРУ 220 кВ;14.09;62.95;-388.1;;;;0;0;-19;18;66 
0;0;Тр-р;3406;3813;0;ПС 220 кВ Призейская 2С-220 кВ - ПС 220 кВ Призейская 2С-35 кВ;11.08;268.94;4.2;0.8;0.18;;22;70320;-2;-22;54 
0;0;Тр-р;3405;3805;0;ПС 220 кВ Призейская 1С-220 кВ - ПС 220 кВ Призейская 1С-35 кВ;11.08;269.68;4.2;0.8;0.18;;22;70320;-2;-21;54 
0;0;ЛЭП;3403;3404;0;ПС 220 кВ Дипкун - ПС 220 кВ Тутаул ОРУ 220 кВ;5.21;23.29;-143.6;;;;0;0;64;-7;164 
0;0;Тр-р;3403;3803;0;ПС 220 кВ Дипкун - ПС 220 кВ Дипкун 2С ОРУ 35 кВ;32.38;269.58;0.8;1;0.159;;8;70320;;; 
0;0;Тр-р;3403;3809;0;ПС 220 кВ Дипкун - ПС 220 кВ Дипкун 1C ОРУ 35 кВ;32.38;266.62;0.8;;0.159;;8;70320;-4;;10 
0;0;Тр-р;3321;3333;0;Благовещенская ТЭЦ - Благовещенская ТЭЦ ТГ 3;0.39;12.71;43.5;7.9;0.087;;0;0;93;4;453 
0;0;Тр-р;3322;3334;0;Благовещенская ТЭЦ 2СШ-110 кВ - Благовещенская ТЭЦ ТГ 4;0.28;10.64;6.8;4.1;0.087;;0;0;108;13;526 
0;0;Тр-р;3322;3332;0;Благовещенская ТЭЦ 2СШ-110 кВ - Благовещенская ТЭЦ ТГ 2;0.39;12.78;40.1;7.9;0.087;;0;0;82;10;402 
0;0;Тр-р;3321;3331;0;Благовещенская ТЭЦ - Благовещенская ТЭЦ ТГ 1;0.47;18.02;36.9;6.5;0.055;;0;0;45;-4;218 
0;0;ЛЭП;3322;3140;0;Благовещенская ТЭЦ 2СШ-110 кВ - ПС 110 кВ Западная;0.25;0.85;-5.9;;;;0;0;-14;-5;72 
0;0;ЛЭП;3321;3140;0;Благовещенская ТЭЦ - ПС 110 кВ Западная;0.25;0.85;-5.9;;;;0;0;-14;-5;72 
0;0;ЛЭП;3482;3476;0;ПС 220 кВ Завитая 2СШ-220 - ПС 220 кВ Хвойная отп. 2С-220 кВ;6.69;29.91;-184.4;;;;0;0;-90;4;218 
0;0;ЛЭП;3481;3475;0;ПС 220 кВ Завитая 1СШ-220 - ПС 220 кВ Хвойная отп. 1С-220 кВ;3.78;16.91;-104.3;;;;0;0;-105;6;254 
0;0;ЛЭП;3481;3480;0;ПС 220 кВ Завитая 1СШ-220 - ПС 220 кВ Варваровка;7.6;33.98;-209.5;;;;0;0;-53;11;131 
0;0;Выкл;3305;3304;0;Райчихинская ГРЭС 2С 6 кВ - Райчихинская ГРЭС 1С 6 кВ;;;;;;;0;0;;;31 
0;0;ЛЭП;3430;3431;0;ПС 220 кВ Ульручьи/т - ПС 220 кВ Талдан/т 1С-220;6.17;21.5;-135.1;;;;0;0;110;-12;288 
0;0;ЛЭП;3435;3432;0;ПС 220 кВ Гонжа/т  - ПС 220 кВ Талдан/т 2С-220;6.65;29.71;-183.2;;;;0;0;-118;6;302 
0;0;Тр-р;3407;3807;0;ПС 220 кВ Тунгала ОРУ 220 кВ - ПС 220 кВ Тунгала 1С ОРУ 35 кВ;11.01;270.85;3.7;;0.173;;18;70320;-2;-21;52 
0;0;Тр-р;3407;3812;0;ПС 220 кВ Тунгала ОРУ 220 кВ - ПС 220 кВ Тунгала 2C ОРУ 35 кВ;11.01;268.62;3.4;0.9;0.161;;9;70320;-1;-1;5 
0;0;ЛЭП;3407;3411;0;ПС 220 кВ Тунгала ОРУ 220 кВ - ПС 220 кВ Февральская 1С-220 кВ;16.33;71.49;-440.8;;;;0;0;-15;20;62 
0;0;Тр-р;3313;3304;0;Райчихинская ГРЭС ОРУ 35 кВ - Райчихинская ГРЭС 1С 6 кВ;0.91;10.81;54;;0.164;;0;0;-2;-2;39 
0;0;Тр-р;3313;3305;0;Райчихинская ГРЭС ОРУ 35 кВ - Райчихинская ГРЭС 2С 6 кВ;0.8;8.56;303.6;;0.164;;0;0;-2;-2;52 
0;0;Тр-р;3419;3819;1;ПС 220 кВ Хани ОРУ 220 кВ - ПС 220 кВ Хани ОРУ 10 кВ;10.41;399.93;4.2;0.8;0.045;;0;0;-3;-4;13 
0;0;Тр-р;3419;3819;2;ПС 220 кВ Хани ОРУ 220 кВ - ПС 220 кВ Хани ОРУ 10 кВ;10.41;408.39;4.2;0.8;0.045;;0;0;-3;-4;13 
0;0;Тр-р;3539;3534;0;ПС 500 кВ Амурская 1С 500 - ПС 500 кВ Амурская ср.т. АТ-2;0.54;58.13;5.3;1.2;1;;0;0;-65;-4;75 
0;0;Тр-р;3530;3533;0;ПС 500 кВ Амурская 2С 500 - ПС 500 кВ Амурская ср.т. АТ-1;0.54;59.13;5.3;1.2;1;;0;0;-63;-4;73 
0;0;Тр-р;3560;3514;0;Бурейская ГЭС т.с. В3-500 В4-500 - Бурейская ГЭС ГА4;1.36;101.98;2.6;0.8;0.03;;0;0;299;-26;342 
0;0;Тр-р;3560;3513;0;Бурейская ГЭС т.с. В3-500 В4-500 - Бурейская ГЭС ГА3;1.39;101.64;1.9;0.8;0.03;;0;0;299;-26;342 
0;0;Тр-р;3564;3551;0;Бурейская ГЭС т.с. В1-500 В2-500 - Бурейская ГЭС Ш-АТ-220;0.8;52.07;1.8;0.9;0.46;;7;70302;-61;69;228 
0;0;Выкл;3565;3564;0;Бурейская ГЭС т.с. В2-500 В3-500 - Бурейская ГЭС т.с. В1-500 В2-500;;;;;;;0;0;39;68;90 
0;0;Выкл;3563;3564;0;Бурейская ГЭС (1-6) - Бурейская ГЭС т.с. В1-500 В2-500;;;;;;;0;0;-100;1;114 
0;0;Выкл;3562;3560;0;Бурейская ГЭС т.с. В4-500 В5-500 - Бурейская ГЭС т.с. В3-500 В4-500;;;;;;;0;0;119;-41;143 
0;0;Выкл;3565;3560;0;Бурейская ГЭС т.с. В2-500 В3-500 - Бурейская ГЭС т.с. В3-500 В4-500;;;;;;;0;0;480;-11;546 
0;0;ЛЭП;3532;3565;0;ПС 500 кВ Амурская 5С 500 - Бурейская ГЭС т.с. В2-500 В3-500;8.08;85.32;-1066.8;10;;;0;0;508;72;604 
0;0;Тр-р;3528;3506;0;Зейская ГЭС 500 (Т5, Т6) - Зейская ГЭС ГА6;2.32;132.72;1.9;0.4;0.03;;0;0;;;1 
0;0;Тр-р;3528;3505;0;Зейская ГЭС 500 (Т5, Т6) - Зейская ГЭС ГА5;2.81;146.63;4.5;0.9;0.03;;0;0;177;2;201 
0;0;Тр-р;3527;3504;0;Зейская ГЭС 500 (Т3, Т4) - Зейская ГЭС ГА4;2.78;146.63;3.3;0.8;0.03;;0;0;179;2;204 
0;0;Тр-р;3527;3503;0;Зейская ГЭС 500 (Т3, Т4) - Зейская ГЭС ГА3;2.41;142.33;1.1;0.5;0.03;;0;0;178;4;202 
0;0;ЛЭП;3507;3531;0;Зейская ГЭС Р-Ам. 1 - ПС 500 кВ Амурская 3С 500;10.37;110.58;-1347.2;;;;0;0;-195;154;299 
0;0;Тр-р;3500;3510;0;Зейская ГЭС 500 (АТ) - Зейская ГЭС Ш-АТ-220;0.99;53.39;4.8;;0.479;;5;70301;-146;19;349 
0;0;Тр-р;3417;3806;0;ПС 220 кВ Юктали ОРУ 220 кВ - ПС 220 кВ Юктали 2С ОРУ 35 кВ;11.09;277.19;4.2;;0.152;;9;70321;-2;;5 
0;0;ЛЭП;3416;3417;0;ПС 220 кВ Лопча ОРУ 220 кВ - ПС 220 кВ Юктали ОРУ 220 кВ;14.02;62.66;-386.4;;;;0;0;-32;5;89 
0;0;Тр-р;3416;3816;0;ПС 220 кВ Лопча ОРУ 220 кВ - ПС 220 кВ Лопча 1С ОРУ 35 кВ;11.08;269.68;4.2;0.9;0.149;;8;70321;-1;-3;8 
0;0;Тр-р;3416;3808;0;ПС 220 кВ Лопча ОРУ 220 кВ - ПС 220 кВ Лопча 2С ОРУ 35 кВ ;11.08;271.06;4.2;0.9;0.186;;19;70321;;-20;53 
0;0;Тр-р;3415;3802;0;ПС 220 кВ Хорогочи ОРУ 220 кВ - ПС 220 кВ Хорогочи 2С ОРУ 35 кВ;11.43;268.73;2.8;;0.156;;10;70321;-1;;4 
0;0;ЛЭП;3415;3416;0;ПС 220 кВ Хорогочи ОРУ 220 кВ - ПС 220 кВ Лопча ОРУ 220 кВ;8.36;37.37;-230.4;;;;0;0;-33;-8;99 
0;0;ЛЭП;3412;3413;0;ПС 220 кВ Февральская 2С-220 кВ - ПС 220 кВ Уландочка;10.14;34.61;-218.3;;;;0;0;37;17;100 
0;0;Тр-р;3212;3811;0;ПС 220 кВ Февральская ср.т. АТ-2 - ПС 220 кВ Февральская ОРУ 35 кВ;6.25;175.87;;;0.167;;0;0;-1;-10;25 
0;0;Тр-р;3211;3811;0;ПС 220 кВ Февральская ср.т. АТ-1 - ПС 220 кВ Февральская ОРУ 35 кВ;6.25;185.99;;;0.167;;0;0;1;-10;24 
0;0;ЛЭП;3455;3454;0;ПС 220 кВ Мухинская/т - ПС 220 кВ Сиваки/т 2С-220;5.52;24.33;-150.2;;;;0;0;-16;5;42 
0;0;ЛЭП;3472;3473;0;ПС 220 кВ Белогорск 2С-220 кВ - ПС 220 кВ Белогорск/т;0.88;3.71;-23.7;;;;0;0;62;-8;155 
0;0;ЛЭП;3472;3470;0;ПС 220 кВ Белогорск 2С-220 кВ - ПС 220 кВ Свободный;6.11;25.81;-164.9;;;;0;0;-8;27;70 
0;0;ЛЭП;3139;3142;0;ПС 110 кВ Центральная - ПС 110 кВ Сетевая 2С-110 кВ;0.16;0.41;-2.8;;;;0;0;44;-8;220 
0;0;ЛЭП;3139;3141;0;ПС 110 кВ Центральная - ПС 110 кВ Сетевая 1С-110 кВ;0.16;0.41;-2.8;;;;0;0;60;-3;292 
0;0;ЛЭП;3165;8700;0;ПС 220 кВ Благовещенская 1С-110 кВ - ПС 110 кВ Хэйхэ;1.78;10.27;-66;;;;0;0;-37;-11;190 
0;0;ЛЭП;3166;3322;0;ПС 220 кВ Благовещенская 2С-110 кВ - Благовещенская ТЭЦ 2СШ-110 кВ;0.88;3.93;-24.3;;;;0;0;60;-2;293 
0;0;ЛЭП;3165;3321;0;ПС 220 кВ Благовещенская 1С-110 кВ - Благовещенская ТЭЦ;0.88;3.93;-24.3;;;;0;0;60;-2;293 
